Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
08/24/2020,24201,101,,1918
08/24/2020,24202,59,,1081
08/24/2020,24210,91,,1831
08/24/2020,24211,59,,1783
08/24/2020,24216,35,,262
08/24/2020,24217,Suppressed*,,25
08/24/2020,24219,58,,1484
08/24/2020,24220,5,,41
08/24/2020,24221,Suppressed*,,42
08/24/2020,24224,27,,307
08/24/2020,24225,Suppressed*,,93
08/24/2020,24226,9,,132
08/24/2020,24228,25,,726
08/24/2020,24230,48,,655
08/24/2020,24236,30,,201
08/24/2020,24237,Suppressed*,,49
08/24/2020,24239,Suppressed*,,31
08/24/2020,24243,15,,244
08/24/2020,24244,15,,597
08/24/2020,24245,0,,79
08/24/2020,24246,Suppressed*,,28
08/24/2020,24248,32,,271
08/24/2020,24250,Suppressed*,,90
08/24/2020,24251,87,,877
08/24/2020,24256,Suppressed*,,184
08/24/2020,24258,15,,115
08/24/2020,24260,21,,349
08/24/2020,24263,30,,957
08/24/2020,24265,5,,59
08/24/2020,24266,89,,835
08/24/2020,24269,Suppressed*,,15
08/24/2020,24270,Suppressed*,,34
08/24/2020,24271,Suppressed*,,194
08/24/2020,24272,0,,37
08/24/2020,24273,58,,1102
08/24/2020,24277,33,,1291
08/24/2020,24279,35,,309
08/24/2020,24280,8,,50
08/24/2020,24281,31,,262
08/24/2020,24282,6,,74
08/24/2020,24283,13,,193
08/24/2020,24290,14,,245
08/24/2020,24292,Suppressed*,,52
08/24/2020,24293,65,,1201
08/24/2020,24301,44,,1850
08/24/2020,24311,11,,143
08/24/2020,24312,12,,200
08/24/2020,24313,8,,95
08/24/2020,24314,16,,369
08/24/2020,24315,19,,1126
08/24/2020,24316,0,,Suppressed*
08/24/2020,24317,43,,487
08/24/2020,24318,Suppressed*,,70
08/24/2020,24319,55,,702
08/24/2020,24322,0,,23
08/24/2020,24323,Suppressed*,,62
08/24/2020,24324,7,,199
08/24/2020,24325,5,,65
08/24/2020,24326,9,,103
08/24/2020,24328,19,,205
08/24/2020,24330,68,,459
08/24/2020,24333,529,,2622
08/24/2020,24340,37,,419
08/24/2020,24343,153,,1048
08/24/2020,24347,6,,145
08/24/2020,24348,27,,1487
08/24/2020,24350,6,,113
08/24/2020,24351,Suppressed*,,54
08/24/2020,24352,6,,164
08/24/2020,24354,102,,1957
08/24/2020,24360,25,,610
08/24/2020,24361,28,,351
08/24/2020,24363,12,,93
08/24/2020,24366,Suppressed*,,135
08/24/2020,24368,20,,589
08/24/2020,24370,42,,491
08/24/2020,24374,Suppressed*,,86
08/24/2020,24375,7,,108
08/24/2020,24377,Suppressed*,,17
08/24/2020,24378,Suppressed*,,83
08/24/2020,24380,6,,191
08/24/2020,24381,44,,356
08/24/2020,24382,78,,1916
08/24/2020,24401,195,,5766
08/24/2020,24411,0,,5
08/24/2020,24412,0,,12
08/24/2020,24413,0,,18
08/24/2020,24415,0,,Suppressed*
08/24/2020,24416,72,,657
08/24/2020,24421,10,,372
08/24/2020,24422,21,,939
08/24/2020,24426,49,,1495
08/24/2020,24430,17,,257
08/24/2020,24431,22,,328
08/24/2020,24432,Suppressed*,,32
08/24/2020,24433,0,,5
08/24/2020,24435,7,,160
08/24/2020,24437,Suppressed*,,115
08/24/2020,24439,6,,107
08/24/2020,24440,14,,252
08/24/2020,24441,68,,873
08/24/2020,24442,0,,9
08/24/2020,24445,Suppressed*,,231
08/24/2020,24448,Suppressed*,,53
08/24/2020,24450,67,,1904
08/24/2020,24457,Suppressed*,,106
08/24/2020,24458,Suppressed*,,43
08/24/2020,24459,7,,70
08/24/2020,24460,0,,101
08/24/2020,24464,0,,12
08/24/2020,24465,5,,129
08/24/2020,24467,13,,208
08/24/2020,24471,14,,186
08/24/2020,24472,Suppressed*,,216
08/24/2020,24473,0,,69
08/24/2020,24474,Suppressed*,,52
08/24/2020,24476,Suppressed*,,42
08/24/2020,24477,83,,1259
08/24/2020,24479,Suppressed*,,155
08/24/2020,24482,23,,504
08/24/2020,24483,Suppressed*,,43
08/24/2020,24484,0,,54
08/24/2020,24485,Suppressed*,,47
08/24/2020,24486,38,,435
08/24/2020,24487,0,,20
08/24/2020,24501,217,,4691
08/24/2020,24502,410,,6696
08/24/2020,24503,145,,3646
08/24/2020,24504,78,,1523
08/24/2020,24517,46,,1129
08/24/2020,24520,13,,258
08/24/2020,24521,91,,1592
08/24/2020,24522,91,,1546
08/24/2020,24523,118,,4068
08/24/2020,24526,10,,205
08/24/2020,24527,34,,413
08/24/2020,24528,12,,405
08/24/2020,24529,9,,185
08/24/2020,24530,12,,138
08/24/2020,24531,171,,2209
08/24/2020,24534,14,,198
08/24/2020,24536,0,,30
08/24/2020,24538,42,,641
08/24/2020,24539,0,,24
08/24/2020,24540,385,,4633
08/24/2020,24541,276,,3852
08/24/2020,24549,34,,497
08/24/2020,24550,70,,1078
08/24/2020,24551,189,,3469
08/24/2020,24553,27,,297
08/24/2020,24554,32,,554
08/24/2020,24555,12,,150
08/24/2020,24556,20,,489
08/24/2020,24557,94,,1111
08/24/2020,24558,38,,833
08/24/2020,24562,Suppressed*,,72
08/24/2020,24563,34,,825
08/24/2020,24565,10,,151
08/24/2020,24566,18,,168
08/24/2020,24569,13,,128
08/24/2020,24570,0,,Suppressed*
08/24/2020,24571,6,,236
08/24/2020,24572,145,,2365
08/24/2020,24574,18,,445
08/24/2020,24577,31,,647
08/24/2020,24578,7,,56
08/24/2020,24579,12,,77
08/24/2020,24580,7,,70
08/24/2020,24581,Suppressed*,,5
08/24/2020,24586,41,,633
08/24/2020,24588,63,,1377
08/24/2020,24589,5,,271
08/24/2020,24590,54,,1145
08/24/2020,24592,72,,1936
08/24/2020,24593,18,,279
08/24/2020,24594,Suppressed*,,175
08/24/2020,24595,0,,27
08/24/2020,24597,Suppressed*,,140
08/24/2020,24598,9,,205
08/24/2020,24599,Suppressed*,,93
08/24/2020,24601,0,,9
08/24/2020,24602,Suppressed*,,45
08/24/2020,24603,13,,81
08/24/2020,24604,Suppressed*,,5
08/24/2020,24605,56,,1464
08/24/2020,24606,Suppressed*,,24
08/24/2020,24607,0,,8
08/24/2020,24609,18,,409
08/24/2020,24612,0,,19
08/24/2020,24613,Suppressed*,,109
08/24/2020,24614,28,,810
08/24/2020,24620,7,,105
08/24/2020,24622,7,,83
08/24/2020,24628,0,,23
08/24/2020,24630,11,,513
08/24/2020,24631,14,,1002
08/24/2020,24634,Suppressed*,,35
08/24/2020,24635,0,,64
08/24/2020,24637,20,,239
08/24/2020,24639,21,,235
08/24/2020,24641,24,,420
08/24/2020,24646,0,,36
08/24/2020,24649,9,,120
08/24/2020,24651,21,,1106
08/24/2020,24656,11,,206
08/24/2020,24657,5,,18
08/24/2020,Not Reported,1842,,7779
08/24/2020,Out-of-State,0,,47079
08/25/2020,20105,191,,3697
08/25/2020,20106,62,,497
08/25/2020,20109,1481,,7883
08/25/2020,20110,1897,,10348
08/25/2020,20111,1242,,6742
08/25/2020,20112,347,,4084
08/25/2020,20115,57,,756
08/25/2020,20117,17,,373
08/25/2020,20118,6,,236
08/25/2020,20119,36,,489
08/25/2020,20120,483,,5447
08/25/2020,20121,336,,3578
08/25/2020,20124,100,,1969
08/25/2020,20129,11,,122
08/25/2020,20130,0,,46
08/25/2020,20132,115,,2506
08/25/2020,20135,17,,392
08/25/2020,20136,327,,3588
08/25/2020,20137,27,,250
08/25/2020,20139,Suppressed*,,27
08/25/2020,20141,45,,1017
08/25/2020,20143,7,,145
08/25/2020,20144,Suppressed*,,91
08/25/2020,20147,702,,10446
08/25/2020,20148,381,,6424
08/25/2020,20151,350,,3458
08/25/2020,20152,309,,4188
08/25/2020,20155,408,,5311
08/25/2020,20158,39,,655
08/25/2020,20164,1571,,8465
08/25/2020,20165,479,,6714
08/25/2020,20166,277,,2284
08/25/2020,20169,177,,3088
08/25/2020,20170,1284,,7522
08/25/2020,20171,410,,5641
08/25/2020,20175,379,,5394
08/25/2020,20176,1063,,9770
08/25/2020,20180,48,,1102
08/25/2020,20181,71,,1214
08/25/2020,20184,Suppressed*,,122
08/25/2020,20186,194,,2632
08/25/2020,20187,152,,2035
08/25/2020,20190,261,,3813
08/25/2020,20191,392,,4386
08/25/2020,20194,53,,1583
08/25/2020,20197,16,,397
08/25/2020,20198,9,,231
08/25/2020,22003,1541,,10422
08/25/2020,22015,516,,6056
08/25/2020,22025,195,,2751
08/25/2020,22026,385,,3541
08/25/2020,22027,70,,400
08/25/2020,22030,623,,8433
08/25/2020,22031,549,,6099
08/25/2020,22032,212,,3884
08/25/2020,22033,413,,5413
08/25/2020,22035,Suppressed*,,47
08/25/2020,22039,126,,2482
08/25/2020,22041,907,,5483
08/25/2020,22042,991,,6675
08/25/2020,22043,327,,3156
08/25/2020,22044,305,,2287
08/25/2020,22046,253,,3151
08/25/2020,22060,53,,812
08/25/2020,22066,119,,2266
08/25/2020,22079,499,,4709
08/25/2020,22101,193,,4805
08/25/2020,22102,175,,3495
08/25/2020,22124,88,,2389
08/25/2020,22125,7,,133
08/25/2020,22134,69,,444
08/25/2020,22150,925,,7085
08/25/2020,22151,343,,2807
08/25/2020,22152,290,,3918
08/25/2020,22153,283,,4117
08/25/2020,22172,231,,1807
08/25/2020,22180,281,,3636
08/25/2020,22181,101,,1938
08/25/2020,22182,180,,3502
08/25/2020,22185,0,,Suppressed*
08/25/2020,22191,2390,,16604
08/25/2020,22192,1097,,10931
08/25/2020,22193,2160,,14963
08/25/2020,22201,311,,5798
08/25/2020,22202,274,,4350
08/25/2020,22203,413,,4274
08/25/2020,22204,1379,,10492
08/25/2020,22205,204,,3250
08/25/2020,22206,269,,3580
08/25/2020,22207,389,,6806
08/25/2020,22209,130,,2360
08/25/2020,22211,Suppressed*,,34
08/25/2020,22213,24,,482
08/25/2020,22214,0,,Suppressed*
08/25/2020,22301,118,,2289
08/25/2020,22302,336,,4299
08/25/2020,22303,269,,2393
08/25/2020,22304,1008,,8942
08/25/2020,22305,711,,3936
08/25/2020,22306,1194,,6367
08/25/2020,22307,106,,1758
08/25/2020,22308,102,,1674
08/25/2020,22309,906,,5523
08/25/2020,22310,402,,4045
08/25/2020,22311,610,,4472
08/25/2020,22312,842,,5338
08/25/2020,22314,319,,5537
08/25/2020,22315,223,,3741
08/25/2020,22401,439,,4757
08/25/2020,22405,268,,4233
08/25/2020,22406,237,,4055
08/25/2020,22407,984,,9682
08/25/2020,22408,397,,4143
08/25/2020,22427,40,,1042
08/25/2020,22432,5,,116
08/25/2020,22433,Suppressed*,,18
08/25/2020,22435,22,,425
08/25/2020,22436,Suppressed*,,106
08/25/2020,22437,Suppressed*,,126
08/25/2020,22438,10,,98
08/25/2020,22443,57,,1132
08/25/2020,22448,8,,113
08/25/2020,22454,11,,248
08/25/2020,22460,12,,298
08/25/2020,22469,46,,399
08/25/2020,22473,34,,887
08/25/2020,22476,Suppressed*,,43
08/25/2020,22480,Suppressed*,,413
08/25/2020,22482,17,,656
08/25/2020,22485,182,,3169
08/25/2020,22488,58,,315
08/25/2020,22503,25,,680
08/25/2020,22504,0,,42
08/25/2020,22508,99,,1936
08/25/2020,22509,Suppressed*,,12
08/25/2020,22511,11,,233
08/25/2020,22514,21,,318
08/25/2020,22520,58,,1035
08/25/2020,22529,Suppressed*,,35
08/25/2020,22530,0,,8
08/25/2020,22534,8,,308
08/25/2020,22535,Suppressed*,,76
08/25/2020,22538,Suppressed*,,32
08/25/2020,22539,12,,362
08/25/2020,22542,12,,266
08/25/2020,22546,133,,2089
08/25/2020,22548,0,,12
08/25/2020,22551,170,,2505
08/25/2020,22553,142,,2091
08/25/2020,22554,732,,8120
08/25/2020,22556,353,,3681
08/25/2020,22560,77,,1766
08/25/2020,22567,8,,406
08/25/2020,22572,305,,1643
08/25/2020,22576,12,,230
08/25/2020,22578,8,,346
08/25/2020,22579,Suppressed*,,48
08/25/2020,22580,44,,646
08/25/2020,22601,443,,18183
08/25/2020,22602,260,,3047
08/25/2020,22603,196,,2421
08/25/2020,22610,14,,143
08/25/2020,22611,41,,1042
08/25/2020,22620,17,,255
08/25/2020,22623,Suppressed*,,31
08/25/2020,22624,13,,214
08/25/2020,22625,17,,335
08/25/2020,22627,5,,80
08/25/2020,22630,340,,3867
08/25/2020,22637,12,,182
08/25/2020,22639,Suppressed*,,52
08/25/2020,22640,Suppressed*,,34
08/25/2020,22641,0,,20
08/25/2020,22642,28,,366
08/25/2020,22643,0,,28
08/25/2020,22644,57,,200
08/25/2020,22645,37,,362
08/25/2020,22646,0,,43
08/25/2020,22650,5,,57
08/25/2020,22652,10,,111
08/25/2020,22654,Suppressed*,,60
08/25/2020,22655,154,,1803
08/25/2020,22656,34,,476
08/25/2020,22657,92,,1052
08/25/2020,22660,17,,132
08/25/2020,22663,15,,130
08/25/2020,22664,218,,1711
08/25/2020,22701,907,,5873
08/25/2020,22709,10,,269
08/25/2020,22711,0,,11
08/25/2020,22712,142,,1314
08/25/2020,22713,8,,137
08/25/2020,22714,20,,119
08/25/2020,22715,Suppressed*,,132
08/25/2020,22716,6,,87
08/25/2020,22718,8,,77
08/25/2020,22719,0,,26
08/25/2020,22720,7,,104
08/25/2020,22722,0,,15
08/25/2020,22723,Suppressed*,,25
08/25/2020,22724,25,,247
08/25/2020,22726,27,,145
08/25/2020,22727,38,,787
08/25/2020,22728,27,,333
08/25/2020,22729,Suppressed*,,909
08/25/2020,22730,Suppressed*,,16
08/25/2020,22731,8,,51
08/25/2020,22732,Suppressed*,,32
08/25/2020,22733,21,,158
08/25/2020,22734,41,,435
08/25/2020,22735,9,,240
08/25/2020,22736,6,,59
08/25/2020,22737,24,,310
08/25/2020,22738,10,,131
08/25/2020,22740,10,,140
08/25/2020,22741,Suppressed*,,23
08/25/2020,22742,22,,227
08/25/2020,22743,Suppressed*,,9
08/25/2020,22747,Suppressed*,,124
08/25/2020,22749,0,,31
08/25/2020,22801,842,,6138
08/25/2020,22802,627,,4553
08/25/2020,22807,6,,26
08/25/2020,22810,Suppressed*,,105
08/25/2020,22811,Suppressed*,,63
08/25/2020,22812,82,,1636
08/25/2020,22815,120,,1230
08/25/2020,22820,0,,26
08/25/2020,22821,53,,680
08/25/2020,22824,104,,551
08/25/2020,22827,121,,1482
08/25/2020,22830,20,,230
08/25/2020,22831,8,,112
08/25/2020,22832,10,,135
08/25/2020,22834,7,,158
08/25/2020,22835,181,,1271
08/25/2020,22840,35,,653
08/25/2020,22841,26,,371
08/25/2020,22842,94,,568
08/25/2020,22843,8,,259
08/25/2020,22844,146,,816
08/25/2020,22845,0,,12
08/25/2020,22846,22,,298
08/25/2020,22847,9,,103
08/25/2020,22849,73,,639
08/25/2020,22850,10,,118
08/25/2020,22851,98,,602
08/25/2020,22853,88,,673
08/25/2020,22901,429,,7812
08/25/2020,22902,353,,5034
08/25/2020,22903,430,,7606
08/25/2020,22904,Suppressed*,,201
08/25/2020,22911,171,,4090
08/25/2020,22920,20,,521
08/25/2020,22922,15,,303
08/25/2020,22923,50,,811
08/25/2020,22931,0,,43
08/25/2020,22932,39,,1397
08/25/2020,22935,5,,153
08/25/2020,22936,36,,898
08/25/2020,22937,12,,209
08/25/2020,22938,5,,178
08/25/2020,22939,22,,1142
08/25/2020,22940,7,,185
08/25/2020,22942,51,,1417
08/25/2020,22943,Suppressed*,,79
08/25/2020,22946,Suppressed*,,47
08/25/2020,22947,27,,792
08/25/2020,22948,Suppressed*,,24
08/25/2020,22949,Suppressed*,,225
08/25/2020,22952,9,,263
08/25/2020,22958,13,,242
08/25/2020,22959,9,,299
08/25/2020,22960,77,,2149
08/25/2020,22963,94,,2253
08/25/2020,22964,Suppressed*,,33
08/25/2020,22967,11,,281
08/25/2020,22968,109,,1680
08/25/2020,22969,5,,211
08/25/2020,22971,6,,206
08/25/2020,22972,Suppressed*,,69
08/25/2020,22973,49,,1207
08/25/2020,22974,50,,705
08/25/2020,22976,Suppressed*,,40
08/25/2020,22980,222,,4434
08/25/2020,22989,0,,19
08/25/2020,23002,73,,1726
08/25/2020,23004,13,,161
08/25/2020,23005,115,,2700
08/25/2020,23009,47,,941
08/25/2020,23011,15,,1162
08/25/2020,23015,22,,519
08/25/2020,23021,0,,18
08/25/2020,23022,16,,172
08/25/2020,23023,Suppressed*,,51
08/25/2020,23024,56,,1128
08/25/2020,23025,0,,47
08/25/2020,23027,18,,189
08/25/2020,23030,49,,846
08/25/2020,23032,Suppressed*,,55
08/25/2020,23035,Suppressed*,,155
08/25/2020,23038,17,,235
08/25/2020,23039,8,,155
08/25/2020,23040,57,,651
08/25/2020,23043,5,,203
08/25/2020,23045,Suppressed*,,8
08/25/2020,23047,17,,291
08/25/2020,23050,5,,99
08/25/2020,23055,43,,198
08/25/2020,23056,Suppressed*,,29
08/25/2020,23059,228,,4591
08/25/2020,23060,328,,5868
08/25/2020,23061,111,,2967
08/25/2020,23062,11,,332
08/25/2020,23063,75,,956
08/25/2020,23064,Suppressed*,,12
08/25/2020,23065,5,,224
08/25/2020,23066,Suppressed*,,99
08/25/2020,23068,0,,31
08/25/2020,23069,17,,465
08/25/2020,23070,Suppressed*,,62
08/25/2020,23071,11,,232
08/25/2020,23072,59,,1551
08/25/2020,23075,190,,1934
08/25/2020,23076,Suppressed*,,71
08/25/2020,23079,Suppressed*,,45
08/25/2020,23083,19,,300
08/25/2020,23084,11,,271
08/25/2020,23085,Suppressed*,,41
08/25/2020,23086,30,,437
08/25/2020,23089,23,,739
08/25/2020,23091,0,,42
08/25/2020,23092,6,,181
08/25/2020,23093,92,,2197
08/25/2020,23102,17,,423
08/25/2020,23103,40,,883
08/25/2020,23106,Suppressed*,,136
08/25/2020,23108,0,,18
08/25/2020,23109,Suppressed*,,260
08/25/2020,23110,Suppressed*,,80
08/25/2020,23111,242,,5677
08/25/2020,23112,385,,8148
08/25/2020,23113,231,,4469
08/25/2020,23114,149,,2921
08/25/2020,23115,15,,64
08/25/2020,23116,261,,4987
08/25/2020,23117,53,,1393
08/25/2020,23119,Suppressed*,,49
08/25/2020,23120,106,,1704
08/25/2020,23123,24,,360
08/25/2020,23124,28,,658
08/25/2020,23125,Suppressed*,,14
08/25/2020,23126,6,,65
08/25/2020,23128,Suppressed*,,131
08/25/2020,23129,Suppressed*,,61
08/25/2020,23130,Suppressed*,,20
08/25/2020,23138,0,,86
08/25/2020,23139,147,,3037
08/25/2020,23140,53,,941
08/25/2020,23141,52,,1013
08/25/2020,23146,14,,380
08/25/2020,23148,6,,249
08/25/2020,23149,13,,605
08/25/2020,23150,150,,1989
08/25/2020,23153,6,,172
08/25/2020,23156,14,,202
08/25/2020,23160,16,,156
08/25/2020,23161,0,,20
08/25/2020,23163,Suppressed*,,27
08/25/2020,23168,53,,1237
08/25/2020,23169,Suppressed*,,163
08/25/2020,23173,9,,2160
08/25/2020,23175,8,,282
08/25/2020,23176,Suppressed*,,99
08/25/2020,23177,Suppressed*,,98
08/25/2020,23180,0,,51
08/25/2020,23181,23,,859
08/25/2020,23185,513,,8130
08/25/2020,23187,Suppressed*,,56
08/25/2020,23188,405,,7486
08/25/2020,23192,27,,856
08/25/2020,23219,46,,1555
08/25/2020,23220,326,,7080
08/25/2020,23221,97,,3039
08/25/2020,23222,275,,5144
08/25/2020,23223,789,,12029
08/25/2020,23224,1272,,10482
08/25/2020,23225,769,,10240
08/25/2020,23226,310,,5043
08/25/2020,23227,347,,8170
08/25/2020,23228,587,,7728
08/25/2020,23229,433,,6556
08/25/2020,23230,120,,3994
08/25/2020,23231,413,,6684
08/25/2020,23233,274,,5384
08/25/2020,23234,1569,,9508
08/25/2020,23235,421,,6312
08/25/2020,23236,322,,4678
08/25/2020,23237,559,,4632
08/25/2020,23238,388,,5894
08/25/2020,23250,0,,6
08/25/2020,23294,249,,2983
08/25/2020,23301,102,,418
08/25/2020,23302,Suppressed*,,25
08/25/2020,23303,25,,240
08/25/2020,23304,Suppressed*,,23
08/25/2020,23306,28,,251
08/25/2020,23307,20,,119
08/25/2020,23308,57,,345
08/25/2020,23310,43,,607
08/25/2020,23313,Suppressed*,,17
08/25/2020,23314,77,,1279
08/25/2020,23315,14,,225
08/25/2020,23316,14,,171
08/25/2020,23320,985,,16931
08/25/2020,23321,505,,5731
08/25/2020,23322,610,,9273
08/25/2020,23323,663,,6023
08/25/2020,23324,570,,3839
08/25/2020,23325,241,,2761
08/25/2020,23336,15,,424
08/25/2020,23337,0,,44
08/25/2020,23347,24,,160
08/25/2020,23350,83,,618
08/25/2020,23354,15,,79
08/25/2020,23356,7,,217
08/25/2020,23357,45,,158
08/25/2020,23358,0,,17
08/25/2020,23359,16,,93
08/25/2020,23389,Suppressed*,,19
08/25/2020,23395,22,,168
08/25/2020,23398,5,,37
08/25/2020,23401,6,,65
08/25/2020,23405,11,,160
08/25/2020,23407,66,,211
08/25/2020,23408,Suppressed*,,19
08/25/2020,23409,Suppressed*,,16
08/25/2020,23410,77,,1451
08/25/2020,23413,84,,440
08/25/2020,23414,37,,123
08/25/2020,23415,46,,405
08/25/2020,23416,12,,130
08/25/2020,23417,94,,660
08/25/2020,23418,70,,319
08/25/2020,23420,97,,520
08/25/2020,23421,197,,1416
08/25/2020,23422,10,,75
08/25/2020,23423,Suppressed*,,37
08/25/2020,23426,6,,21
08/25/2020,23427,Suppressed*,,32
08/25/2020,23430,221,,2995
08/25/2020,23432,31,,232
08/25/2020,23433,5,,164
08/25/2020,23434,972,,11469
08/25/2020,23435,463,,5480
08/25/2020,23436,7,,145
08/25/2020,23437,48,,656
08/25/2020,23438,18,,304
08/25/2020,23440,0,,25
08/25/2020,23441,41,,128
08/25/2020,23442,29,,283
08/25/2020,23451,620,,8203
08/25/2020,23452,750,,10351
08/25/2020,23453,429,,5614
08/25/2020,23454,727,,11216
08/25/2020,23455,454,,8013
08/25/2020,23456,593,,10084
08/25/2020,23457,24,,563
08/25/2020,23459,35,,361
08/25/2020,23460,22,,145
08/25/2020,23461,13,,224
08/25/2020,23462,1041,,12412
08/25/2020,23464,875,,13888
08/25/2020,23480,Suppressed*,,65
08/25/2020,23486,Suppressed*,,25
08/25/2020,23487,132,,1189
08/25/2020,23488,8,,60
08/25/2020,23502,431,,5523
08/25/2020,23503,426,,4745
08/25/2020,23504,586,,5108
08/25/2020,23505,382,,5615
08/25/2020,23507,89,,4914
08/25/2020,23508,220,,2951
08/25/2020,23509,289,,3577
08/25/2020,23510,166,,2340
08/25/2020,23511,74,,1082
08/25/2020,23513,609,,5682
08/25/2020,23517,72,,1022
08/25/2020,23518,362,,4975
08/25/2020,23523,194,,1574
08/25/2020,23551,5,,30
08/25/2020,23601,264,,10013
08/25/2020,23602,470,,6305
08/25/2020,23603,39,,436
08/25/2020,23604,45,,180
08/25/2020,23605,200,,2094
08/25/2020,23606,324,,3936
08/25/2020,23607,290,,3470
08/25/2020,23608,515,,6039
08/25/2020,23651,Suppressed*,,65
08/25/2020,23661,163,,2392
08/25/2020,23662,58,,1465
08/25/2020,23663,113,,1736
08/25/2020,23664,69,,1231
08/25/2020,23665,31,,272
08/25/2020,23666,646,,8027
08/25/2020,23669,420,,6149
08/25/2020,23690,27,,454
08/25/2020,23691,Suppressed*,,91
08/25/2020,23692,111,,2244
08/25/2020,23693,141,,2319
08/25/2020,23696,12,,376
08/25/2020,23701,537,,5139
08/25/2020,23702,242,,2008
08/25/2020,23703,479,,6027
08/25/2020,23704,529,,4539
08/25/2020,23707,294,,2862
08/25/2020,23708,33,,862
08/25/2020,23709,Suppressed*,,178
08/25/2020,23801,139,,620
08/25/2020,23803,518,,6652
08/25/2020,23805,324,,5642
08/25/2020,23806,Suppressed*,,177
08/25/2020,23821,15,,382
08/25/2020,23824,45,,1406
08/25/2020,23827,22,,233
08/25/2020,23828,12,,75
08/25/2020,23829,96,,961
08/25/2020,23830,14,,239
08/25/2020,23831,393,,5702
08/25/2020,23832,598,,7417
08/25/2020,23833,15,,286
08/25/2020,23834,293,,4536
08/25/2020,23836,156,,1964
08/25/2020,23837,97,,786
08/25/2020,23838,119,,2176
08/25/2020,23839,13,,155
08/25/2020,23840,15,,263
08/25/2020,23841,43,,613
08/25/2020,23842,45,,903
08/25/2020,23843,Suppressed*,,95
08/25/2020,23844,6,,113
08/25/2020,23845,Suppressed*,,69
08/25/2020,23846,Suppressed*,,126
08/25/2020,23847,727,,2746
08/25/2020,23850,7,,153
08/25/2020,23851,272,,4221
08/25/2020,23856,11,,158
08/25/2020,23857,11,,107
08/25/2020,23860,468,,6487
08/25/2020,23866,49,,437
08/25/2020,23867,88,,404
08/25/2020,23868,174,,2815
08/25/2020,23872,17,,296
08/25/2020,23874,18,,222
08/25/2020,23875,114,,1738
08/25/2020,23876,Suppressed*,,42
08/25/2020,23878,15,,195
08/25/2020,23879,14,,92
08/25/2020,23881,20,,264
08/25/2020,23882,24,,287
08/25/2020,23883,21,,331
08/25/2020,23884,Suppressed*,,47
08/25/2020,23885,19,,349
08/25/2020,23887,8,,70
08/25/2020,23888,67,,417
08/25/2020,23889,14,,125
08/25/2020,23890,141,,679
08/25/2020,23891,68,,1713
08/25/2020,23893,Suppressed*,,74
08/25/2020,23894,Suppressed*,,92
08/25/2020,23897,7,,75
08/25/2020,23898,30,,350
08/25/2020,23899,Suppressed*,,41
08/25/2020,23901,394,,2748
08/25/2020,23909,0,,7
08/25/2020,23915,127,,687
08/25/2020,23917,18,,507
08/25/2020,23919,9,,464
08/25/2020,23920,24,,580
08/25/2020,23921,27,,355
08/25/2020,23922,97,,2880
08/25/2020,23923,13,,322
08/25/2020,23924,108,,1311
08/25/2020,23927,83,,755
08/25/2020,23930,49,,962
08/25/2020,23934,7,,102
08/25/2020,23936,534,,2606
08/25/2020,23937,17,,310
08/25/2020,23938,Suppressed*,,88
08/25/2020,23942,22,,194
08/25/2020,23943,0,,9
08/25/2020,23944,32,,870
08/25/2020,23947,19,,636
08/25/2020,23950,37,,625
08/25/2020,23952,Suppressed*,,45
08/25/2020,23954,5,,322
08/25/2020,23958,33,,484
08/25/2020,23959,Suppressed*,,136
08/25/2020,23960,37,,332
08/25/2020,23962,Suppressed*,,111
08/25/2020,23963,0,,47
08/25/2020,23964,Suppressed*,,158
08/25/2020,23966,22,,397
08/25/2020,23967,Suppressed*,,140
08/25/2020,23968,Suppressed*,,126
08/25/2020,23970,79,,1867
08/25/2020,23974,39,,1828
08/25/2020,23976,Suppressed*,,49
08/25/2020,24011,Suppressed*,,36923
08/25/2020,24012,423,,3339
08/25/2020,24013,51,,633
08/25/2020,24014,150,,1600
